Date	A Term	A Count	B Term	B Count	AB Count	AB PMIDS	AB Pred Score	AB Pvalue	AB Sort Ratio	Total_count
2006	scrapie	3089	protein&infection	45645	323	[6801762, 15210972, 8552188, 14593181, 1968466, 11507642, 3079955, 12388826, 11470893, 6685822, 3096712, 11743735, 8727908, 3138115, 2562814, 3112607, 6431296, 9846583, 10985358, 9288968, 11867531, 8154865, 9391131, 2505674, 8790598, 11283677, 12970413, 11533195, 11814318, 9519840, 1671170, 9427256, 10756052, 15772339, 15113880, 8807814, 11278562, 11238871, 11353827, 10623745, 8760444, 11483499, 1679911, 15965195, 8520720, 1348570, 15668247, 10097160, 8139024, 3529083, 7576660, 10878556, 11258721, 12064252, 15302195, 11581378, 15917460, 12768004, 11701772, 15302929, 17143329, 2566212, 10950992, 11792852, 16575799, 10708451, 2899175, 10327187, 11937020, 15004040, 1704414, 12692301, 11798244, 14745700, 12368333, 16724107, 9152440, 12664293, 1968104, 12525634, 7912827, 2420924, 7708753, 12505623, 2875123, 16817866, 8758005, 1674826, 15601934, 11807242, 16192638, 15878645, 12655107, 7782103, 11784696, 10580068, 14659690, 12012094, 15302966, 7820594]	1.0238710910041335	0.0	0.00707635009310987	17712319
2006	scrapie	3089	virus infection|viral infectious particle|viral infection	41806	14	[4961240, 1348570, 4207308, 6272148, 3963585, 566770, 7357057, 173381, 8017235, 11735309, 12596663, 3136063, 6273667, 1811184]	0.006576902236763529	0.01735053959342664	0.0003348801607424772	17712319
2007	scrapie	3303	protein&infection	49583	360	[6801762, 15210972, 8552188, 14593181, 1968466, 11507642, 3079955, 12388826, 11470893, 6685822, 3096712, 11743735, 8727908, 3138115, 2562814, 3112607, 6431296, 9846583, 10985358, 9288968, 11867531, 8154865, 9391131, 2505674, 8790598, 11283677, 12970413, 11533195, 11814318, 9519840, 1671170, 9427256, 10756052, 15772339, 15113880, 8807814, 11278562, 11238871, 11353827, 10623745, 8760444, 11483499, 1679911, 15965195, 8520720, 1348570, 15668247, 10097160, 8139024, 3529083, 7576660, 10878556, 11258721, 12064252, 15302195, 11581378, 15917460, 12768004, 11701772, 15302929, 17143329, 2566212, 10950992, 11792852, 16575799, 10708451, 2899175, 10327187, 11937020, 15004040, 1704414, 12692301, 11798244, 14745700, 12368333, 16724107, 9152440, 12664293, 1968104, 12525634, 7912827, 2420924, 7708753, 12505623, 2875123, 16817866, 8758005, 1674826, 15601934, 11807242, 16192638, 15878645, 17617870, 12655107, 7782103, 11784696, 10580068, 14659690, 12012094, 17872544]	1.0244947436051943	0.0	0.00726055301212109	18431136
2007	scrapie	3303	virus infection|viral infectious particle|viral infection	44309	18	[4961240, 1348570, 4207308, 6272148, 3963585, 566770, 17420782, 7357057, 173381, 17950692, 17695269, 8017235, 11735309, 12596663, 3136063, 6273667, 17695271, 1811184]	0.010155118295057377	0.0014489510692502724	0.0004062380103365005	18431136
2008	scrapie	3490	protein&infection	53813	394	[6801762, 15210972, 8552188, 14593181, 1968466, 11507642, 3079955, 12388826, 11470893, 6685822, 3096712, 11743735, 8727908, 3138115, 2562814, 3112607, 6431296, 9846583, 10985358, 9288968, 11867531, 8154865, 9391131, 2505674, 8790598, 11283677, 12970413, 11533195, 11814318, 9519840, 1671170, 9427256, 10756052, 15772339, 15113880, 8807814, 11278562, 11238871, 11353827, 10623745, 8760444, 11483499, 1679911, 15965195, 8520720, 1348570, 15668247, 10097160, 8139024, 3529083, 7576660, 10878556, 11258721, 12064252, 15302195, 11581378, 15917460, 12768004, 11701772, 15302929, 17143329, 2566212, 10950992, 11792852, 16575799, 10708451, 2899175, 10327187, 11937020, 15004040, 1704414, 12692301, 18505383, 11798244, 14745700, 12368333, 16724107, 9152440, 12664293, 1968104, 12525634, 7912827, 2420924, 7708753, 12505623, 2875123, 16817866, 18397513, 8758005, 1674826, 15601934, 11807242, 16192638, 15878645, 17617870, 12655107, 7782103, 18365024, 11784696, 10580068]	1.024701627220024	0.0	0.007321650902198353	19189069
2008	scrapie	3490	virus infection|viral infectious particle|viral infection	46897	19	[4961240, 1348570, 4207308, 6272148, 3963585, 566770, 17420782, 7357057, 173381, 17950692, 18478553, 17695269, 8017235, 11735309, 12596663, 3136063, 6273667, 17695271, 1811184]	0.010270103652869619	0.0013265519929264997	0.00040514318613130905	19189069
2009	scrapie	3690	protein&infection	58046	423	[6801762, 15210972, 8552188, 14593181, 1968466, 11507642, 3079955, 12388826, 11470893, 6685822, 3096712, 11743735, 8727908, 3138115, 2562814, 3112607, 6431296, 9846583, 10985358, 9288968, 11867531, 8154865, 9391131, 2505674, 8790598, 11283677, 12970413, 11533195, 11814318, 9519840, 1671170, 9427256, 10756052, 15772339, 15113880, 8807814, 11278562, 11238871, 11353827, 10623745, 8760444, 11483499, 1679911, 15965195, 8520720, 1348570, 15668247, 10097160, 8139024, 3529083, 7576660, 10878556, 11258721, 12064252, 15302195, 11581378, 15917460, 12768004, 11701772, 15302929, 17143329, 2566212, 10950992, 11792852, 16575799, 10708451, 2899175, 10327187, 11937020, 15004040, 1704414, 12692301, 18505383, 11798244, 14745700, 12368333, 16724107, 9152440, 12664293, 1968104, 12525634, 7912827, 2420924, 7708753, 12505623, 2875123, 16817866, 18397513, 8758005, 1674826, 15601934, 11807242, 16192638, 15878645, 17617870, 12655107, 7782103, 18365024, 11784696, 10580068]	1.0245853907821378	0.0	0.007287323846604417	19974534
2009	scrapie	3690	virus infection|viral infectious particle|viral infection	49629	19	[4961240, 1348570, 4207308, 6272148, 3963585, 566770, 17420782, 7357057, 173381, 17950692, 18478553, 17695269, 8017235, 11735309, 12596663, 3136063, 6273667, 17695271, 1811184]	0.009136186463060124	0.002915783968891819	0.00038284067782949486	19974534
2010	scrapie	3848	protein&infection	62669	449	[6801762, 15210972, 8552188, 14593181, 1968466, 11507642, 3079955, 12388826, 11470893, 6685822, 3096712, 11743735, 8727908, 3138115, 2562814, 3112607, 6431296, 9846583, 10985358, 9288968, 11867531, 8154865, 9391131, 2505674, 8790598, 11283677, 12970413, 11533195, 11814318, 9519840, 1671170, 9427256, 10756052, 15772339, 15113880, 8807814, 11278562, 11238871, 11353827, 10623745, 8760444, 11483499, 1679911, 15965195, 8520720, 1348570, 15668247, 10097160, 8139024, 3529083, 7576660, 10878556, 11258721, 12064252, 15302195, 11581378, 15917460, 12768004, 11701772, 15302929, 17143329, 2566212, 10950992, 11792852, 16575799, 10708451, 2899175, 10327187, 11937020, 20221436, 15004040, 1704414, 12692301, 18505383, 11798244, 14745700, 12368333, 16724107, 9152440, 12664293, 1968104, 12525634, 7912827, 2420924, 7708753, 12505623, 2875123, 16817866, 18397513, 8758005, 1674826, 15601934, 11807242, 16192638, 15878645, 17617870, 12655107, 7782103, 18365024, 11784696]	1.0241699536340003	0.0	0.0071646268490003035	20804906
2010	scrapie	3848	virus infection|viral infectious particle|viral infection	52710	20	[4961240, 1348570, 4207308, 6272148, 3963585, 19874530, 566770, 17420782, 7357057, 173381, 17950692, 18478553, 17695269, 8017235, 11735309, 12596663, 3136063, 6273667, 17695271, 1811184]	0.009288970563235155	0.002580516340605523	0.00037943464238284955	20804906
2011	scrapie	4006	protein&infection	67795	474	[6801762, 15210972, 8552188, 14593181, 1968466, 11507642, 3079955, 12388826, 11470893, 6685822, 3096712, 11743735, 8727908, 3138115, 2562814, 3112607, 6431296, 9846583, 10985358, 9288968, 11867531, 8154865, 9391131, 2505674, 8790598, 11283677, 12970413, 11533195, 11814318, 9519840, 1671170, 9427256, 10756052, 15772339, 15113880, 8807814, 11278562, 11238871, 11353827, 10623745, 8760444, 11483499, 1679911, 15965195, 8520720, 1348570, 15668247, 10097160, 8139024, 3529083, 7576660, 10878556, 11258721, 12064252, 15302195, 11581378, 15917460, 12768004, 11701772, 15302929, 17143329, 2566212, 10950992, 11792852, 16575799, 10708451, 2899175, 10327187, 11937020, 20221436, 15004040, 1704414, 12692301, 18505383, 11798244, 14745700, 12368333, 16724107, 9152440, 12664293, 1968104, 12525634, 7912827, 2420924, 7708753, 12505623, 2875123, 16817866, 18397513, 8758005, 1674826, 15601934, 11807242, 16192638, 15878645, 17617870, 12655107, 7782103, 18365024, 11784696]	1.023584416548	0.0	0.006991666052068737	21681503
2011	scrapie	4006	virus infection|viral infectious particle|viral infection	56064	20	[4961240, 1348570, 4207308, 6272148, 3963585, 19874530, 566770, 17420782, 7357057, 173381, 17950692, 18478553, 17695269, 8017235, 11735309, 12596663, 3136063, 6273667, 17695271, 1811184]	0.008332221231978527	0.004966860041443064	0.0003567351598173516	21681503
2012	scrapie	4135	protein&infection	73091	491	[6801762, 15210972, 8552188, 14593181, 1968466, 11507642, 3079955, 12388826, 11470893, 6685822, 3096712, 11743735, 8727908, 3138115, 2562814, 3112607, 6431296, 9846583, 10985358, 9288968, 11867531, 8154865, 9391131, 2505674, 8790598, 11283677, 12970413, 11533195, 11814318, 9519840, 1671170, 9427256, 10756052, 15772339, 15113880, 8807814, 11278562, 11238871, 11353827, 10623745, 8760444, 11483499, 1679911, 15965195, 8520720, 1348570, 15668247, 10097160, 8139024, 3529083, 7576660, 10878556, 11258721, 12064252, 15302195, 11581378, 15917460, 12768004, 11701772, 15302929, 17143329, 2566212, 10950992, 11792852, 16575799, 10708451, 2899175, 10327187, 11937020, 20221436, 15004040, 1704414, 12692301, 18505383, 11798244, 14745700, 12368333, 16724107, 9152440, 12664293, 1968104, 12525634, 7912827, 2420924, 7708753, 12505623, 2875123, 16817866, 18397513, 8758005, 1674826, 15601934, 11807242, 16192638, 15878645, 17617870, 12655107, 7782103, 18365024, 11784696]	1.022656989605748	0.0	0.006717653336252069	22627076
2012	scrapie	4135	virus infection|viral infectious particle|viral infection	59498	20	[4961240, 1348570, 4207308, 6272148, 3963585, 19874530, 566770, 17420782, 7357057, 173381, 17950692, 18478553, 17695269, 8017235, 11735309, 12596663, 3136063, 6273667, 17695271, 1811184]	0.007591514964973242	0.008184037953916607	0.0003361457527984134	22627076
2013	scrapie	4262	protein&infection	78807	509	[6801762, 15210972, 8552188, 14593181, 1968466, 11507642, 3079955, 12388826, 11470893, 6685822, 3096712, 11743735, 8727908, 3138115, 2562814, 3112607, 6431296, 9846583, 10985358, 9288968, 11867531, 8154865, 9391131, 2505674, 8790598, 11283677, 12970413, 11533195, 11814318, 9519840, 1671170, 9427256, 10756052, 15772339, 15113880, 8807814, 11278562, 11238871, 11353827, 10623745, 8760444, 11483499, 1679911, 15965195, 8520720, 1348570, 15668247, 10097160, 8139024, 3529083, 7576660, 10878556, 11258721, 12064252, 15302195, 11581378, 15917460, 12768004, 11701772, 15302929, 17143329, 2566212, 10950992, 11792852, 16575799, 10708451, 2899175, 10327187, 11937020, 20221436, 15004040, 1704414, 12692301, 18505383, 11798244, 14745700, 12368333, 16724107, 9152440, 12664293, 1968104, 12525634, 7912827, 2420924, 7708753, 12505623, 2875123, 16817866, 18397513, 8758005, 1674826, 15601934, 11807242, 16192638, 15878645, 17617870, 12655107, 7782103, 18365024, 11784696]	1.0217811641571386	0.0	0.006458817110155189	23614057
2013	scrapie	4262	virus infection|viral infectious particle|viral infection	63153	20	[4961240, 1348570, 4207308, 6272148, 3963585, 19874530, 566770, 17420782, 7357057, 173381, 17950692, 18478553, 17695269, 8017235, 11735309, 12596663, 3136063, 6273667, 17695271, 1811184]	0.006900695960785747	0.013030850879244146	0.0003166912102354599	23614057
2014	scrapie	4371	protein&infection	84737	532	[6801762, 15210972, 8552188, 14593181, 1968466, 11507642, 3079955, 12388826, 11470893, 6685822, 3096712, 11743735, 8727908, 3138115, 2562814, 3112607, 6431296, 9846583, 10985358, 9288968, 11867531, 8154865, 9391131, 2505674, 8790598, 11283677, 12970413, 11533195, 11814318, 9519840, 1671170, 9427256, 10756052, 15772339, 15113880, 8807814, 11278562, 11238871, 11353827, 10623745, 8760444, 11483499, 1679911, 15965195, 8520720, 1348570, 15668247, 10097160, 8139024, 3529083, 7576660, 10878556, 11258721, 12064252, 15302195, 11581378, 15917460, 12768004, 11701772, 15302929, 17143329, 2566212, 10950992, 11792852, 16575799, 10708451, 2899175, 10327187, 11937020, 20221436, 15004040, 1704414, 12692301, 18505383, 11798244, 14745700, 12368333, 16724107, 9152440, 12664293, 1968104, 12525634, 7912827, 2420924, 7708753, 12505623, 2875123, 16817866, 18397513, 8758005, 1674826, 15601934, 11807242, 16192638, 15878645, 17617870, 12655107, 7782103, 18365024, 11784696]	1.0211703106047845	0.0	0.006278249170964278	24655223
2014	scrapie	4371	virus infection|viral infectious particle|viral infection	67042	20	[4961240, 1348570, 4207308, 6272148, 3963585, 19874530, 566770, 17420782, 7357057, 173381, 17950692, 18478553, 17695269, 8017235, 11735309, 12596663, 3136063, 6273667, 17695271, 1811184]	0.006308134688763064	0.019338293053038066	0.0002983204558336565	24655223
2015	scrapie	4481	protein&infection	90843	554	[6801762, 15210972, 8552188, 14593181, 1968466, 11507642, 3079955, 12388826, 11470893, 6685822, 3096712, 11743735, 8727908, 3138115, 2562814, 3112607, 6431296, 9846583, 10985358, 9288968, 11867531, 8154865, 9391131, 2505674, 8790598, 11283677, 12970413, 11533195, 11814318, 9519840, 1671170, 9427256, 10756052, 15772339, 15113880, 8807814, 11278562, 11238871, 11353827, 10623745, 8760444, 11483499, 1679911, 15965195, 8520720, 1348570, 15668247, 10097160, 8139024, 3529083, 7576660, 10878556, 11258721, 12064252, 15302195, 11581378, 15917460, 12768004, 11701772, 15302929, 17143329, 2566212, 10950992, 11792852, 16575799, 10708451, 2899175, 10327187, 11937020, 20221436, 15004040, 1704414, 12692301, 18505383, 11798244, 14745700, 12368333, 16724107, 9152440, 12664293, 1968104, 12525634, 7912827, 2420924, 7708753, 12505623, 2875123, 16817866, 18397513, 8758005, 1674826, 15601934, 11807242, 16192638, 15878645, 17617870, 12655107, 7782103, 18365024, 11784696]	1.020562112445173	0.0	0.006098433561198991	25745403
2015	scrapie	4481	virus infection|viral infectious particle|viral infection	71097	20	[4961240, 1348570, 4207308, 6272148, 3963585, 19874530, 566770, 17420782, 7357057, 173381, 17950692, 18478553, 17695269, 8017235, 11735309, 12596663, 3136063, 6273667, 17695271, 1811184]	0.0057620342849968795	0.027818250137323294	0.0002813058216239785	25745403
2016	scrapie	4576	protein&infection	96886	573	[6801762, 15210972, 8552188, 14593181, 1968466, 11507642, 3079955, 12388826, 11470893, 6685822, 3096712, 11743735, 8727908, 3138115, 2562814, 3112607, 6431296, 9846583, 10985358, 9288968, 11867531, 8154865, 9391131, 2505674, 8790598, 11283677, 12970413, 11533195, 11814318, 9519840, 1671170, 9427256, 10756052, 15772339, 15113880, 8807814, 11278562, 11238871, 11353827, 10623745, 8760444, 11483499, 1679911, 15965195, 8520720, 1348570, 15668247, 10097160, 8139024, 3529083, 7576660, 10878556, 11258721, 12064252, 15302195, 11581378, 15917460, 12768004, 11701772, 15302929, 17143329, 2566212, 10950992, 11792852, 16575799, 10708451, 2899175, 10327187, 11937020, 20221436, 15004040, 1704414, 12692301, 18505383, 11798244, 14745700, 12368333, 16724107, 9152440, 12664293, 1968104, 12525634, 7912827, 2420924, 7708753, 12505623, 2875123, 16817866, 18397513, 8758005, 1674826, 15601934, 11807242, 16192638, 15878645, 17617870, 12655107, 7782103, 18365024, 11784696]	1.0199389743417449	0.0	0.005914167165534752	26864373
2016	scrapie	4576	virus infection|viral infectious particle|viral infection	75352	21	[4961240, 1348570, 4207308, 6272148, 3963585, 19874530, 566770, 27640200, 17420782, 7357057, 173381, 17950692, 18478553, 17695269, 8017235, 11735309, 12596663, 3136063, 6273667, 17695271, 1811184]	0.0060652276989482945	0.022057669519829765	0.0002786920055207559	26864373
2017	scrapie	4666	protein&infection	103146	587	[6801762, 15210972, 8552188, 14593181, 1968466, 11507642, 3079955, 12388826, 11470893, 6685822, 3096712, 11743735, 8727908, 3138115, 2562814, 3112607, 6431296, 9846583, 10985358, 9288968, 11867531, 8154865, 9391131, 2505674, 8790598, 11283677, 12970413, 11533195, 11814318, 9519840, 1671170, 9427256, 10756052, 15772339, 15113880, 8807814, 11278562, 11238871, 11353827, 10623745, 8760444, 11483499, 1679911, 15965195, 8520720, 1348570, 15668247, 10097160, 8139024, 3529083, 7576660, 10878556, 11258721, 12064252, 15302195, 11581378, 15917460, 12768004, 11701772, 15302929, 17143329, 2566212, 10950992, 11792852, 16575799, 10708451, 2899175, 10327187, 11937020, 20221436, 15004040, 1704414, 12692301, 18505383, 11798244, 14745700, 12368333, 16724107, 9152440, 12664293, 1968104, 12525634, 7912827, 2420924, 7708753, 12505623, 2875123, 16817866, 18397513, 8758005, 1674826, 15601934, 11807242, 16192638, 15878645, 17617870, 12655107, 7782103, 18365024, 11784696]	1.0191843118430082	0.0	0.005690962325247707	27993887
2017	scrapie	4666	virus infection|viral infectious particle|viral infection	79656	21	[4961240, 1348570, 4207308, 6272148, 3963585, 19874530, 566770, 27640200, 17420782, 7357057, 173381, 17950692, 18478553, 17695269, 8017235, 11735309, 12596663, 3136063, 6273667, 17695271, 1811184]	0.005597885284626116	0.030071657163599576	0.0002636336245857186	27993887
2018	scrapie	4739	protein&infection	109491	596	[6801762, 15210972, 8552188, 14593181, 1968466, 11507642, 3079955, 12388826, 11470893, 6685822, 3096712, 11743735, 8727908, 3138115, 2562814, 3112607, 6431296, 9846583, 10985358, 9288968, 11867531, 8154865, 9391131, 2505674, 8790598, 11283677, 12970413, 11533195, 11814318, 9519840, 1671170, 9427256, 10756052, 15772339, 15113880, 8807814, 11278562, 11238871, 11353827, 10623745, 8760444, 11483499, 1679911, 15965195, 8520720, 1348570, 15668247, 10097160, 8139024, 3529083, 7576660, 10878556, 11258721, 12064252, 15302195, 11581378, 15917460, 12768004, 11701772, 15302929, 17143329, 2566212, 10950992, 11792852, 16575799, 10708451, 2899175, 10327187, 11937020, 20221436, 15004040, 1704414, 12692301, 18505383, 11798244, 14745700, 12368333, 16724107, 9152440, 12664293, 1968104, 12525634, 7912827, 2420924, 7708753, 12505623, 2875123, 16817866, 18397513, 8758005, 1674826, 15601934, 11807242, 16192638, 15878645, 17617870, 12655107, 7782103, 18365024, 11784696]	1.018347391897128	0.0	0.0054433697746846775	29171025
2018	scrapie	4739	virus infection|viral infectious particle|viral infection	84001	21	[4961240, 1348570, 4207308, 6272148, 3963585, 19874530, 566770, 27640200, 17420782, 7357057, 173381, 17950692, 18478553, 17695269, 8017235, 11735309, 12596663, 3136063, 6273667, 17695271, 1811184]	0.005226476541177999	0.03831005991286851	0.00024999702384495424	29171025
2019	scrapie	4800	protein&infection	116353	604	[6801762, 15210972, 8552188, 14593181, 1968466, 11507642, 3079955, 12388826, 11470893, 6685822, 3096712, 11743735, 8727908, 3138115, 2562814, 3112607, 6431296, 9846583, 10985358, 9288968, 11867531, 8154865, 9391131, 2505674, 8790598, 11283677, 12970413, 11533195, 11814318, 9519840, 1671170, 9427256, 10756052, 15772339, 15113880, 8807814, 11278562, 11238871, 11353827, 10623745, 8760444, 11483499, 1679911, 15965195, 8520720, 1348570, 15668247, 10097160, 8139024, 3529083, 7576660, 10878556, 11258721, 12064252, 15302195, 11581378, 15917460, 12768004, 11701772, 15302929, 17143329, 2566212, 10950992, 11792852, 16575799, 10708451, 2899175, 10327187, 11937020, 20221436, 15004040, 1704414, 12692301, 18505383, 11798244, 14745700, 12368333, 16724107, 9152440, 12664293, 1968104, 12525634, 7912827, 2420924, 7708753, 12505623, 2875123, 16817866, 18397513, 8758005, 1674826, 15601934, 11807242, 16192638, 15878645, 17617870, 12655107, 7782103, 18365024, 11784696]	1.0174948744244492	0.0	0.005191099498938575	30412886
2019	scrapie	4800	virus infection|viral infectious particle|viral infection	88399	21	[4961240, 1348570, 4207308, 6272148, 3963585, 19874530, 566770, 27640200, 17420782, 7357057, 173381, 17950692, 18478553, 17695269, 8017235, 11735309, 12596663, 3136063, 6273667, 17695271, 1811184]	0.004930386444744664	0.04628523748629869	0.00023755924840778743	30412886
2020	scrapie	4868	protein&infection	124882	616	[6801762, 15210972, 8552188, 14593181, 1968466, 11507642, 3079955, 12388826, 11470893, 6685822, 3096712, 11743735, 8727908, 3138115, 2562814, 3112607, 6431296, 9846583, 10985358, 9288968, 11867531, 8154865, 9391131, 2505674, 8790598, 11283677, 12970413, 11533195, 11814318, 9519840, 1671170, 9427256, 10756052, 15772339, 15113880, 8807814, 11278562, 11238871, 11353827, 10623745, 8760444, 11483499, 1679911, 15965195, 8520720, 1348570, 15668247, 10097160, 8139024, 3529083, 7576660, 10878556, 11258721, 12064252, 15302195, 11581378, 15917460, 12768004, 11701772, 15302929, 17143329, 2566212, 10950992, 11792852, 16575799, 10708451, 2899175, 10327187, 11937020, 20221436, 15004040, 1704414, 12692301, 18505383, 11798244, 14745700, 12368333, 16724107, 9152440, 12664293, 1968104, 12525634, 7912827, 2420924, 7708753, 12505623, 2875123, 16817866, 18397513, 8758005, 1674826, 15601934, 11807242, 16192638, 15878645, 17617870, 12655107, 7782103, 18365024, 11784696]	1.0166217208787625	0.0	0.004932656427667719	31814162
2021	scrapie	4944	protein&infection	135780	631	[6801762, 15210972, 8552188, 14593181, 1968466, 11507642, 3079955, 12388826, 11470893, 6685822, 3096712, 11743735, 8727908, 3138115, 2562814, 3112607, 6431296, 9846583, 10985358, 9288968, 11867531, 8154865, 9391131, 2505674, 8790598, 11283677, 12970413, 11533195, 11814318, 9519840, 1671170, 9427256, 10756052, 15772339, 15113880, 8807814, 11278562, 11238871, 11353827, 10623745, 8760444, 11483499, 1679911, 15965195, 8520720, 1348570, 15668247, 10097160, 8139024, 3529083, 7576660, 10878556, 11258721, 12064252, 15302195, 11581378, 15917460, 12768004, 11701772, 15302929, 17143329, 2566212, 10950992, 11792852, 16575799, 10708451, 2899175, 10327187, 11937020, 20221436, 15004040, 1704414, 12692301, 18505383, 11798244, 14745700, 12368333, 16724107, 9152440, 12664293, 1968104, 12525634, 7912827, 2420924, 7708753, 12505623, 2875123, 16817866, 18397513, 8758005, 1674826, 15601934, 11807242, 16192638, 15878645, 17617870, 12655107, 7782103, 18365024, 11784696]	1.0156576450557715	0.0	0.004647223449698041	33388282
2022	scrapie	4994	protein&infection	146609	638	[6801762, 15210972, 8552188, 14593181, 1968466, 11507642, 3079955, 12388826, 11470893, 6685822, 3096712, 11743735, 8727908, 3138115, 2562814, 3112607, 6431296, 9846583, 10985358, 9288968, 11867531, 8154865, 9391131, 2505674, 8790598, 11283677, 12970413, 11533195, 11814318, 9519840, 1671170, 9427256, 10756052, 15772339, 15113880, 8807814, 11278562, 11238871, 11353827, 10623745, 8760444, 11483499, 1679911, 15965195, 8520720, 1348570, 15668247, 10097160, 8139024, 3529083, 7576660, 10878556, 11258721, 12064252, 15302195, 11581378, 15917460, 12768004, 11701772, 15302929, 17143329, 2566212, 10950992, 11792852, 16575799, 10708451, 2899175, 10327187, 11937020, 20221436, 15004040, 1704414, 12692301, 18505383, 11798244, 14745700, 12368333, 16724107, 9152440, 12664293, 1968104, 12525634, 7912827, 2420924, 7708753, 12505623, 2875123, 16817866, 18397513, 8758005, 1674826, 15601934, 11807242, 16192638, 15878645, 17617870, 12655107, 7782103, 18365024, 11784696]	1.0146598161836775	0.0	0.004351711013648548	34974398
2023	scrapie	5043	protein&infection	156515	642	[6801762, 15210972, 8552188, 14593181, 1968466, 11507642, 3079955, 12388826, 11470893, 6685822, 3096712, 11743735, 8727908, 3138115, 2562814, 3112607, 6431296, 9846583, 10985358, 9288968, 11867531, 8154865, 9391131, 2505674, 8790598, 11283677, 12970413, 11533195, 11814318, 9519840, 1671170, 9427256, 10756052, 15772339, 15113880, 8807814, 11278562, 11238871, 11353827, 10623745, 8760444, 11483499, 1679911, 15965195, 8520720, 1348570, 15668247, 10097160, 8139024, 3529083, 7576660, 10878556, 11258721, 12064252, 15302195, 11581378, 15917460, 12768004, 11701772, 15302929, 17143329, 2566212, 10950992, 11792852, 16575799, 10708451, 2899175, 10327187, 11937020, 20221436, 15004040, 1704414, 12692301, 18505383, 11798244, 14745700, 12368333, 16724107, 9152440, 12664293, 1968104, 12525634, 7912827, 2420924, 7708753, 12505623, 2875123, 16817866, 18397513, 8758005, 1674826, 15601934, 11807242, 16192638, 15878645, 17617870, 12655107, 7782103, 18365024, 11784696]	1.013816342485201	0.0	0.004101843273807622	36618932
2024	scrapie	5044	protein&infection	156874	642	[6801762, 15210972, 8552188, 14593181, 1968466, 11507642, 3079955, 12388826, 11470893, 6685822, 3096712, 11743735, 8727908, 3138115, 2562814, 3112607, 6431296, 9846583, 10985358, 9288968, 11867531, 8154865, 9391131, 2505674, 8790598, 11283677, 12970413, 11533195, 11814318, 9519840, 1671170, 9427256, 10756052, 15772339, 15113880, 8807814, 11278562, 11238871, 11353827, 10623745, 8760444, 11483499, 1679911, 15965195, 8520720, 1348570, 15668247, 10097160, 8139024, 3529083, 7576660, 10878556, 11258721, 12064252, 15302195, 11581378, 15917460, 12768004, 11701772, 15302929, 17143329, 2566212, 10950992, 11792852, 16575799, 10708451, 2899175, 10327187, 11937020, 20221436, 15004040, 1704414, 12692301, 18505383, 11798244, 14745700, 12368333, 16724107, 9152440, 12664293, 1968104, 12525634, 7912827, 2420924, 7708753, 12505623, 2875123, 16817866, 18397513, 8758005, 1674826, 15601934, 11807242, 16192638, 15878645, 17617870, 12655107, 7782103, 18365024, 11784696]	1.013784659407455	0.0	0.0040924563662557215	36691282
