Year	StatType	Terms	Statistic	P-Value	Additional Info
1994	ci_of_oddsratio	bacteria&infection,psychological&stress	0.7316778816546201	1	Doing ratio based on FET STAT (not pvalue), reporting pval of 1 for overlap of CIs, pval of 0.01 for no overlap of CIs. CI1: 1.835464746780338-2.912159602004901    CI2: 2.4990034343936145-3.9896775382345817 CIs ( NEED to add CIINFO for KM here.) OVERLAP. NOT SIGNIFICANT at CI LEVEL:0.99
1994	chisq		0.4741590786973367	0.4910799945838671	
1995	ratio_of_ratios_zprop	bacteria&infection,psychological&stress	-0.4330650095646848	0.6649675419415311	Reporting on z test of proportions.
1995	ci_of_oddsratio	bacteria&infection,psychological&stress	0.8659626780632828	1	Doing ratio based on FET STAT (not pvalue), reporting pval of 1 for overlap of CIs, pval of 0.01 for no overlap of CIs. CI1: 2.30721658904763-3.266489377769601    CI2: 2.5021170738275647-3.934310393557948 CIs ( NEED to add CIINFO for KM here.) OVERLAP. NOT SIGNIFICANT at CI LEVEL:0.99
1995	chisq		0.06731813773443579	0.795282353651084	
1996	ratio_of_ratios_zprop	bacteria&infection,psychological&stress	0.13955151488347683	0.8890143511530204	Reporting on z test of proportions.
1996	ci_of_oddsratio	bacteria&infection,psychological&stress	1.0461294106351875	1	Doing ratio based on FET STAT (not pvalue), reporting pval of 1 for overlap of CIs, pval of 0.01 for no overlap of CIs. CI1: 2.898740891125293-3.7484642883647408    CI2: 2.4870105786014953-3.867083964495226 CIs ( NEED to add CIINFO for KM here.) OVERLAP. NOT SIGNIFICANT at CI LEVEL:0.99
1996	chisq		0.0	1.0	
1997	ratio_of_ratios_zprop	bacteria&infection,psychological&stress	0.49031374433348107	0.6239119026504031	Reporting on z test of proportions.
1997	ci_of_oddsratio	bacteria&infection,psychological&stress	1.1603234336764647	1	Doing ratio based on FET STAT (not pvalue), reporting pval of 1 for overlap of CIs, pval of 0.01 for no overlap of CIs. CI1: 3.2190624871824634-4.007530751085397    CI2: 2.4474207481607593-3.78066448094689 CIs ( NEED to add CIINFO for KM here.) OVERLAP. NOT SIGNIFICANT at CI LEVEL:0.99
1997	chisq		0.11778457286762584	0.7314498317584033	
1998	ratio_of_ratios_zprop	bacteria&infection,psychological&stress	1.015089218759491	0.31006330037624696	Reporting on z test of proportions.
1998	ci_of_oddsratio	bacteria&infection,psychological&stress	1.3387478765732017	0.01	Doing ratio based on FET STAT (not pvalue), reporting pval of 1 for overlap of CIs, pval of 0.01 for no overlap of CIs. CI1: 3.7166943461310127-4.434050315300011    CI2: 2.3987325111006292-3.689601822840215 NO OVERLAP of CIs ( NEED to add CIINFO for KM here.).  SIGNIFICANT at CI LEVEL:0.99
1998	chisq		0.7698103734885398	0.3802757211932819	
1999	ratio_of_ratios_zprop	bacteria&infection,psychological&stress	1.4398801932710783	0.14990129770402777	Reporting on z test of proportions.
1999	ci_of_oddsratio	bacteria&infection,psychological&stress	1.470745950584177	0.01	Doing ratio based on FET STAT (not pvalue), reporting pval of 1 for overlap of CIs, pval of 0.01 for no overlap of CIs. CI1: 4.286533005995534-4.938648013826891    CI2: 2.5276488651764897-3.744801530595945 NO OVERLAP of CIs ( NEED to add CIINFO for KM here.).  SIGNIFICANT at CI LEVEL:0.99
1999	chisq		1.7206674450258541	0.18960715280596296	
2000	ratio_of_ratios_zprop	bacteria&infection,psychological&stress	1.9423559179011956	0.052094027950289785	Reporting on z test of proportions.
2000	ci_of_oddsratio	bacteria&infection,psychological&stress	1.6669927829217404	0.01	Doing ratio based on FET STAT (not pvalue), reporting pval of 1 for overlap of CIs, pval of 0.01 for no overlap of CIs. CI1: 4.5322251494960275-5.146686012391663    CI2: 2.294626127612296-3.511584469726614 NO OVERLAP of CIs ( NEED to add CIINFO for KM here.).  SIGNIFICANT at CI LEVEL:0.99
2000	chisq		3.304865365737549	0.06907500555076766	
2001	ratio_of_ratios_zprop	bacteria&infection,psychological&stress	2.3853859821099714	0.01706121014118727	Reporting on z test of proportions.
2001	ci_of_oddsratio	bacteria&infection,psychological&stress	1.8560165940923108	0.01	Doing ratio based on FET STAT (not pvalue), reporting pval of 1 for overlap of CIs, pval of 0.01 for no overlap of CIs. CI1: 4.67397834864117-5.2603381385776595    CI2: 2.0678602758404057-3.284633079466706 NO OVERLAP of CIs ( NEED to add CIINFO for KM here.).  SIGNIFICANT at CI LEVEL:0.99
2001	chisq		5.125554308340291	0.02357603948909881	
2002	ratio_of_ratios_zprop	bacteria&infection,psychological&stress	2.1236987856710954	0.03369533900284146	Reporting on z test of proportions.
2002	ci_of_oddsratio	bacteria&infection,psychological&stress	1.6612178390017833	0.01	Doing ratio based on FET STAT (not pvalue), reporting pval of 1 for overlap of CIs, pval of 0.01 for no overlap of CIs. CI1: 4.729455449548111-5.294550280967374    CI2: 2.466609854344506-3.567520947272009 NO OVERLAP of CIs ( NEED to add CIINFO for KM here.).  SIGNIFICANT at CI LEVEL:0.99
2002	chisq		4.03513634297522	0.044562074422994216	
2003	ratio_of_ratios_zprop	bacteria&infection,psychological&stress	2.319172046873468	0.02038570949365997	Reporting on z test of proportions.
2003	ci_of_oddsratio	bacteria&infection,psychological&stress	1.7158609074920959	0.01	Doing ratio based on FET STAT (not pvalue), reporting pval of 1 for overlap of CIs, pval of 0.01 for no overlap of CIs. CI1: 4.777710454465332-5.32369697711848    CI2: 2.4052077819284747-3.481870469855955 NO OVERLAP of CIs ( NEED to add CIINFO for KM here.).  SIGNIFICANT at CI LEVEL:0.99
2003	chisq		4.871171772374401	0.02730895111241059	
2004	ratio_of_ratios_zprop	bacteria&infection,psychological&stress	2.639762746582963	0.00829640848288895	Reporting on z test of proportions.
2004	ci_of_oddsratio	bacteria&infection,psychological&stress	1.8173240270385382	0.01	Doing ratio based on FET STAT (not pvalue), reporting pval of 1 for overlap of CIs, pval of 0.01 for no overlap of CIs. CI1: 4.934460521733519-5.457794677076085    CI2: 2.3322505116172128-3.3861877218466017 NO OVERLAP of CIs ( NEED to add CIINFO for KM here.).  SIGNIFICANT at CI LEVEL:0.99
2004	chisq		6.403738201082696	0.011388033072061942	
2005	ratio_of_ratios_zprop	bacteria&infection,psychological&stress	3.2746209988983566	0.001058038173745276	Reporting on z test of proportions.
2005	ci_of_oddsratio	bacteria&infection,psychological&stress	2.070143642068457	0.01	Doing ratio based on FET STAT (not pvalue), reporting pval of 1 for overlap of CIs, pval of 0.01 for no overlap of CIs. CI1: 5.292881483179834-5.787049566590588    CI2: 2.149227453799904-3.2030248366254694 NO OVERLAP of CIs ( NEED to add CIINFO for KM here.).  SIGNIFICANT at CI LEVEL:0.99
2005	chisq		10.03346947510444	0.0015372122109840085	
2006	ratio_of_ratios_zprop	bacteria&infection,psychological&stress	3.666142054367879	0.0002462371766561546	Reporting on z test of proportions.
2006	ci_of_oddsratio	bacteria&infection,psychological&stress	2.2073247958986886	0.01	Doing ratio based on FET STAT (not pvalue), reporting pval of 1 for overlap of CIs, pval of 0.01 for no overlap of CIs. CI1: 5.5130513605825096-5.986310260591327    CI2: 2.0885898538036156-3.1210474603515928 NO OVERLAP of CIs ( NEED to add CIINFO for KM here.).  SIGNIFICANT at CI LEVEL:0.99
2006	chisq		12.684172586364895	0.0003687637354202531	
2007	ratio_of_ratios_zprop	bacteria&infection,psychological&stress	3.8256280932193985	0.00013043908765862406	Reporting on z test of proportions.
2007	ci_of_oddsratio	bacteria&infection,psychological&stress	2.245933152459402	0.01	Doing ratio based on FET STAT (not pvalue), reporting pval of 1 for overlap of CIs, pval of 0.01 for no overlap of CIs. CI1: 5.485334787504541-5.949033858576574    CI2: 2.039388282314968-3.0517555184521856 NO OVERLAP of CIs ( NEED to add CIINFO for KM here.).  SIGNIFICANT at CI LEVEL:0.99
2007	chisq		13.859869007301532	0.0001969596360543741	
2008	ratio_of_ratios_zprop	bacteria&infection,psychological&stress	3.7754527252669625	0.0001597173148465766	Reporting on z test of proportions.
2008	ci_of_oddsratio	bacteria&infection,psychological&stress	2.1700142364850796	0.01	Doing ratio based on FET STAT (not pvalue), reporting pval of 1 for overlap of CIs, pval of 0.01 for no overlap of CIs. CI1: 5.355946188907647-5.814133864733093    CI2: 2.0859499340017047-3.0615186244229085 NO OVERLAP of CIs ( NEED to add CIINFO for KM here.).  SIGNIFICANT at CI LEVEL:0.99
2008	chisq		13.506512962195098	0.00023773689342919857	
2009	ratio_of_ratios_zprop	bacteria&infection,psychological&stress	3.9733215044890486	7.087727699140782e-05	Reporting on z test of proportions.
2009	ci_of_oddsratio	bacteria&infection,psychological&stress	2.1984818577226433	0.01	Doing ratio based on FET STAT (not pvalue), reporting pval of 1 for overlap of CIs, pval of 0.01 for no overlap of CIs. CI1: 5.449106214423704-5.893674322364269    CI2: 2.108432250368107-3.0509373832470184 NO OVERLAP of CIs ( NEED to add CIINFO for KM here.).  SIGNIFICANT at CI LEVEL:0.99
2009	chisq		15.018307933643904	0.00010647322619995636	
