Date	A Term	A Count	B Term	B Count	AB Count	AB PMIDS	AB Pred Score	AB Pvalue	AB Sort Ratio	Total_count
2018	cervical cancer	39776	herpes|herpes simplex|herpes simplex virus|HSV|HSV2|herpes simplex virus-2	60691	338	[16949995, 16507827, 16406226, 6129466, 16839203, 12419786, 4345508, 17627057, 10950365, 2289300, 7923150, 15221973, 17938014, 8683637, 14760378, 10752657, 12696004, 8827359, 16967912, 17137513, 8640823, 1655658, 2546422, 2714885, 8314322, 2833450, 8261434, 24338632, 2981783, 12055029, 1428106, 8385982, 18572051, 22373281, 2164733, 205904, 2019457, 1848537, 179694, 8097804, 19074773, 8394744, 8683638, 1663652, 21994401, 4352374, 11916486, 11016150, 22759856, 56227, 15648196, 10721464, 766960, 8686697, 4040497, 7548350, 8452120, 12370156, 8380103, 29644633, 19499088, 23567332, 23990994, 165303, 7645423, 27339696, 11318248, 11296143, 7558453, 18812695, 6254649, 10777005, 8370621, 24008290, 9634321, 19295468, 7829255, 23215902, 12548206, 6282116, 1387601, 15322520, 8110531, 7721512, 22441255, 29025633, 9399651, 192436, 18830380, 12838087, 214407, 175946, 24338606, 22531636, 15497009, 8665469, 9626354, 1330912, 7263972, 176115]	0.3216832412639578	1.4450730600352216e-98	0.005569194773524905	29171025
2018	cervical cancer	39776	hpv|human papillomavirus	43317	11902	[10451482, 12571259, 12044010, 7791229, 11919208, 6304740, 9459645, 17826171, 20952254, 15734974, 17494925, 2983228, 12444178, 17405118, 6329740, 16631880, 15541448, 15863374, 12556961, 17380109, 20592731, 11966387, 17602732, 10793105, 19135222, 23199955, 24192252, 14652239, 1648218, 1334560, 19339719, 11291057, 16030305, 16949995, 15197783, 22422631, 16586444, 3014503, 17942871, 12525422, 23297039, 21471563, 23199966, 20473886, 28369882, 22711081, 20089449, 28112728, 12842378, 16597322, 17186016, 11277828, 7658497, 8106758, 17628649, 17904957, 17942872, 18596939, 25167164, 18847553, 15241823, 19330833, 22431528, 15753008, 12838308, 12807939, 10406360, 23199969, 24390348, 23635684, 26944243, 15343380, 2167986, 23519301, 22075171, 1330933, 11880393, 11948269, 10515798, 18847555, 23618600, 18852164, 8684105, 10632285, 11091143, 21282563, 18973271, 19236279, 16291985, 16507827, 9358128, 17544766, 10558980, 11754676, 2547512, 27340003, 16099939, 16406226, 15894666, 11943255]	2.0	0.0	0.2747651037698825	29171025
2019	cervical cancer	42974	herpes|herpes simplex|herpes simplex virus|HSV|HSV2|herpes simplex virus-2	62459	346	[16949995, 16507827, 16406226, 6129466, 16839203, 12419786, 4345508, 17627057, 10950365, 2289300, 7923150, 15221973, 17938014, 8683637, 14760378, 10752657, 12696004, 8827359, 16967912, 17137513, 8640823, 1655658, 2546422, 2714885, 8314322, 2833450, 8261434, 24338632, 2981783, 12055029, 1428106, 8385982, 18572051, 22373281, 2164733, 205904, 2019457, 1848537, 179694, 8097804, 19074773, 8394744, 8683638, 1663652, 21994401, 4352374, 11916486, 11016150, 22759856, 56227, 15648196, 10721464, 766960, 8686697, 4040497, 7548350, 8452120, 12370156, 8380103, 29644633, 19499088, 23567332, 23990994, 165303, 7645423, 27339696, 11318248, 11296143, 7558453, 18812695, 6254649, 10777005, 8370621, 24008290, 9634321, 19295468, 7829255, 23215902, 12548206, 6282116, 1387601, 15322520, 8110531, 7721512, 22441255, 29025633, 9399651, 192436, 18830380, 12838087, 214407, 175946, 24338606, 22531636, 15497009, 8665469, 9626354, 1330912, 7263972, 176115]	0.3142312301810199	3.4246399338882147e-96	0.005539633999903937	30412886
2019	cervical cancer	42974	hpv|human papillomavirus	46445	12841	[10451482, 12571259, 12044010, 7791229, 11919208, 6304740, 9459645, 17826171, 20952254, 15734974, 17494925, 2983228, 12444178, 17405118, 6329740, 16631880, 15541448, 15863374, 12556961, 17380109, 20592731, 11966387, 17602732, 10793105, 19135222, 23199955, 24192252, 14652239, 1648218, 1334560, 19339719, 11291057, 16030305, 16949995, 15197783, 22422631, 16586444, 3014503, 17942871, 12525422, 23297039, 21471563, 23199966, 20473886, 28369882, 22711081, 20089449, 28112728, 12842378, 16597322, 17186016, 11277828, 7658497, 8106758, 17628649, 17904957, 17942872, 18596939, 25167164, 18847553, 15241823, 19330833, 22431528, 15753008, 12838308, 12807939, 10406360, 23199969, 24390348, 23635684, 26944243, 15343380, 2167986, 23519301, 22075171, 30638582, 1330933, 11880393, 11948269, 10515798, 18847555, 23618600, 18852164, 8684105, 10632285, 11091143, 21282563, 18973271, 19236279, 16291985, 16507827, 9358128, 17544766, 10558980, 11754676, 2547512, 27340003, 16099939, 16406226, 15894666]	2.0	0.0	0.27647755409624286	30412886
2020	cervical cancer	46490	herpes|herpes simplex|herpes simplex virus|HSV|HSV2|herpes simplex virus-2	64381	352	[16949995, 16507827, 16406226, 6129466, 16839203, 12419786, 4345508, 17627057, 10950365, 2289300, 7923150, 15221973, 17938014, 8683637, 14760378, 10752657, 12696004, 8827359, 16967912, 17137513, 8640823, 1655658, 2546422, 2714885, 8314322, 2833450, 8261434, 24338632, 2981783, 12055029, 1428106, 8385982, 18572051, 22373281, 2164733, 205904, 2019457, 1848537, 179694, 8097804, 19074773, 8394744, 8683638, 1663652, 21994401, 4352374, 11916486, 11016150, 22759856, 56227, 15648196, 10721464, 766960, 8686697, 4040497, 7548350, 8452120, 12370156, 8380103, 29644633, 19499088, 23567332, 23990994, 165303, 7645423, 27339696, 11318248, 11296143, 7558453, 18812695, 6254649, 10777005, 8370621, 24008290, 9634321, 19295468, 7829255, 23215902, 12548206, 6282116, 1387601, 15322520, 8110531, 7721512, 22441255, 29025633, 9399651, 192436, 18830380, 12838087, 214407, 175946, 24338606, 22531636, 15497009, 8665469, 9626354, 1330912, 7263972, 176115]	0.30255550980496526	1.6868164320210665e-92	0.005467451577328715	31814162
2020	cervical cancer	46490	hpv|human papillomavirus	49735	13837	[10451482, 12571259, 12044010, 7791229, 11919208, 6304740, 9459645, 17826171, 20952254, 15734974, 17494925, 2983228, 12444178, 17405118, 6329740, 16631880, 15541448, 15863374, 12556961, 17380109, 20592731, 11966387, 17602732, 10793105, 19135222, 23199955, 24192252, 14652239, 1648218, 1334560, 19339719, 11291057, 16030305, 16949995, 15197783, 22422631, 16586444, 3014503, 17942871, 12525422, 23297039, 21471563, 23199966, 20473886, 28369882, 22711081, 20089449, 28112728, 31812369, 12842378, 16597322, 17186016, 11277828, 7658497, 8106758, 17628649, 17904957, 17942872, 18596939, 25167164, 18847553, 15241823, 19330833, 22431528, 15753008, 12838308, 12807939, 10406360, 23199969, 24390348, 23635684, 26944243, 15343380, 2167986, 23519301, 22075171, 30638582, 1330933, 11880393, 11948269, 10515798, 18847555, 23618600, 18852164, 8684105, 10632285, 11091143, 21282563, 18973271, 19236279, 16291985, 16507827, 9358128, 17544766, 10558980, 11754676, 2547512, 27340003, 16099939, 16406226]	2.0	0.0	0.27821453704634563	31814162
2021	cervical cancer	50579	herpes|herpes simplex|herpes simplex virus|HSV|HSV2|herpes simplex virus-2	66568	369	[16949995, 16507827, 16406226, 6129466, 16839203, 12419786, 4345508, 17627057, 10950365, 2289300, 7923150, 15221973, 17938014, 8683637, 14760378, 10752657, 12696004, 8827359, 16967912, 17137513, 8640823, 1655658, 2546422, 2714885, 8314322, 2833450, 8261434, 24338632, 2981783, 12055029, 1428106, 8385982, 18572051, 22373281, 2164733, 205904, 2019457, 1848537, 179694, 8097804, 19074773, 8394744, 8683638, 1663652, 21994401, 4352374, 11916486, 11016150, 22759856, 56227, 15648196, 10721464, 766960, 8686697, 4040497, 7548350, 8452120, 12370156, 8380103, 29644633, 19499088, 23567332, 23990994, 165303, 7645423, 27339696, 11318248, 11296143, 7558453, 18812695, 6254649, 10777005, 8370621, 24008290, 9634321, 19295468, 7829255, 23215902, 12548206, 6282116, 1387601, 15322520, 8110531, 7721512, 22441255, 29025633, 9399651, 192436, 18830380, 12838087, 214407, 175946, 24338606, 22531636, 15497009, 8665469, 9626354, 1330912, 7263972, 176115]	0.30821554073595847	3.030960110826383e-94	0.005543203941833914	33388282
2021	cervical cancer	50579	hpv|human papillomavirus	53445	14981	[10451482, 12571259, 12044010, 7791229, 11919208, 6304740, 9459645, 17826171, 20952254, 15734974, 17494925, 2983228, 12444178, 17405118, 6329740, 16631880, 15541448, 15863374, 12556961, 17380109, 20592731, 11966387, 17602732, 10793105, 19135222, 23199955, 24192252, 14652239, 1648218, 1334560, 19339719, 11291057, 16030305, 16949995, 15197783, 22422631, 16586444, 3014503, 17942871, 12525422, 23297039, 21471563, 23199966, 20473886, 28369882, 22711081, 20089449, 28112728, 31812369, 12842378, 16597322, 17186016, 11277828, 7658497, 8106758, 17628649, 17904957, 17942872, 18596939, 25167164, 18847553, 15241823, 19330833, 22431528, 15753008, 12838308, 12807939, 10406360, 23199969, 24390348, 23635684, 26944243, 15343380, 2167986, 23519301, 22075171, 30638582, 1330933, 11880393, 11948269, 10515798, 18847555, 23618600, 18852164, 8684105, 10632285, 11091143, 21282563, 18973271, 19236279, 16291985, 16507827, 9358128, 17544766, 10558980, 11754676, 2547512, 27340003, 16099939, 16406226]	2.0	0.0	0.2803068575170736	33388282
2022	cervical cancer	54692	herpes|herpes simplex|herpes simplex virus|HSV|HSV2|herpes simplex virus-2	68757	375	[16949995, 16507827, 16406226, 6129466, 16839203, 12419786, 4345508, 17627057, 10950365, 2289300, 7923150, 15221973, 17938014, 8683637, 14760378, 10752657, 12696004, 8827359, 16967912, 17137513, 8640823, 1655658, 2546422, 2714885, 8314322, 2833450, 8261434, 24338632, 2981783, 12055029, 1428106, 8385982, 18572051, 22373281, 2164733, 205904, 2019457, 1848537, 179694, 8097804, 19074773, 8394744, 8683638, 1663652, 21994401, 4352374, 11916486, 11016150, 22759856, 56227, 15648196, 10721464, 766960, 8686697, 4040497, 7548350, 8452120, 12370156, 8380103, 29644633, 19499088, 23567332, 23990994, 165303, 7645423, 27339696, 11318248, 11296143, 7558453, 18812695, 6254649, 10777005, 8370621, 24008290, 9634321, 19295468, 7829255, 23215902, 12548206, 6282116, 1387601, 15322520, 8110531, 7721512, 22441255, 29025633, 9399651, 192436, 18830380, 12838087, 214407, 175946, 24338606, 22531636, 15497009, 8665469, 9626354, 1330912, 7263972, 176115]	0.2949743925100955	4.582187842628731e-90	0.005453990139185828	34974398
2022	cervical cancer	54692	hpv|human papillomavirus	57147	16209	[10451482, 12571259, 12044010, 7791229, 11919208, 6304740, 9459645, 17826171, 20952254, 15734974, 17494925, 2983228, 12444178, 17405118, 6329740, 16631880, 15541448, 15863374, 12556961, 17380109, 20592731, 11966387, 17602732, 10793105, 19135222, 23199955, 24192252, 14652239, 1648218, 1334560, 19339719, 11291057, 16030305, 16949995, 15197783, 22422631, 16586444, 3014503, 17942871, 12525422, 23297039, 21471563, 23199966, 20473886, 28369882, 22711081, 20089449, 28112728, 31812369, 12842378, 16597322, 17186016, 11277828, 7658497, 8106758, 17628649, 17904957, 17942872, 18596939, 25167164, 18847553, 15241823, 19330833, 22431528, 15753008, 12838308, 12807939, 10406360, 23199969, 24390348, 23635684, 26944243, 15343380, 2167986, 23519301, 22075171, 30638582, 1330933, 11880393, 11948269, 10515798, 18847555, 23618600, 18852164, 8684105, 10632285, 11091143, 21282563, 18973271, 19236279, 16291985, 16507827, 9358128, 17544766, 10558980, 11754676, 2547512, 27340003, 16099939, 16406226]	2.0	0.0	0.2836369363221167	34974398
2023	cervical cancer	58760	herpes|herpes simplex|herpes simplex virus|HSV|HSV2|herpes simplex virus-2	70994	391	[16949995, 16507827, 16406226, 6129466, 16839203, 12419786, 4345508, 17627057, 10950365, 2289300, 7923150, 15221973, 17938014, 8683637, 14760378, 10752657, 12696004, 8827359, 16967912, 17137513, 8640823, 1655658, 2546422, 2714885, 8314322, 2833450, 8261434, 24338632, 2981783, 12055029, 1428106, 8385982, 18572051, 22373281, 2164733, 205904, 2019457, 1848537, 179694, 8097804, 19074773, 8394744, 8683638, 1663652, 21994401, 4352374, 11916486, 11016150, 22759856, 56227, 15648196, 10721464, 766960, 8686697, 4040497, 7548350, 8452120, 12370156, 8380103, 29644633, 19499088, 23567332, 23990994, 165303, 7645423, 27339696, 11318248, 11296143, 7558453, 18812695, 6254649, 10777005, 8370621, 24008290, 9634321, 19295468, 7829255, 23215902, 12548206, 6282116, 1387601, 15322520, 8110531, 7721512, 22441255, 29025633, 9399651, 192436, 18830380, 12838087, 214407, 175946, 24338606, 22531636, 15497009, 8665469, 9626354, 1330912, 7263972, 176115]	0.30073979387995503	7.19903679664696e-92	0.005507507676705074	36618932
2023	cervical cancer	58760	hpv|human papillomavirus	61038	17506	[10451482, 12571259, 12044010, 7791229, 11919208, 6304740, 9459645, 17826171, 20952254, 15734974, 17494925, 2983228, 12444178, 17405118, 6329740, 16631880, 15541448, 15863374, 12556961, 17380109, 20592731, 11966387, 17602732, 10793105, 19135222, 23199955, 24192252, 14652239, 1648218, 1334560, 19339719, 11291057, 16030305, 16949995, 15197783, 22422631, 16586444, 3014503, 17942871, 12525422, 23297039, 21471563, 23199966, 20473886, 28369882, 22711081, 20089449, 28112728, 31812369, 12842378, 16597322, 17186016, 11277828, 7658497, 8106758, 17628649, 17904957, 17942872, 18596939, 25167164, 18847553, 15241823, 19330833, 22431528, 15753008, 12838308, 12807939, 10406360, 23199969, 24390348, 23635684, 26944243, 15343380, 2167986, 23519301, 22075171, 30638582, 1330933, 11880393, 11948269, 10515798, 18847555, 23618600, 18852164, 8684105, 10632285, 11091143, 21282563, 18973271, 19236279, 16291985, 16507827, 9358128, 17544766, 10558980, 11754676, 2547512, 27340003, 16099939, 16406226]	2.0	0.0	0.2868049411841804	36618932
2024	cervical cancer	58926	herpes|herpes simplex|herpes simplex virus|HSV|HSV2|herpes simplex virus-2	71078	391	[16949995, 16507827, 16406226, 6129466, 16839203, 12419786, 4345508, 17627057, 10950365, 2289300, 7923150, 15221973, 17938014, 8683637, 14760378, 10752657, 12696004, 8827359, 16967912, 17137513, 8640823, 1655658, 2546422, 2714885, 8314322, 2833450, 8261434, 24338632, 2981783, 12055029, 1428106, 8385982, 18572051, 22373281, 2164733, 205904, 2019457, 1848537, 179694, 8097804, 19074773, 8394744, 8683638, 1663652, 21994401, 4352374, 11916486, 11016150, 22759856, 56227, 15648196, 10721464, 766960, 8686697, 4040497, 7548350, 8452120, 12370156, 8380103, 29644633, 19499088, 23567332, 23990994, 165303, 7645423, 27339696, 11318248, 11296143, 7558453, 18812695, 6254649, 10777005, 8370621, 24008290, 9634321, 19295468, 7829255, 23215902, 12548206, 6282116, 1387601, 15322520, 8110531, 7721512, 22441255, 29025633, 9399651, 192436, 18830380, 12838087, 214407, 175946, 24338606, 22531636, 15497009, 8665469, 9626354, 1330912, 7263972, 176115]	0.29995477460021536	1.2697835492829172e-91	0.0055009989026140295	36691282
2024	cervical cancer	58926	hpv|human papillomavirus	61190	17555	[10451482, 12571259, 12044010, 7791229, 11919208, 6304740, 9459645, 17826171, 20952254, 15734974, 17494925, 2983228, 12444178, 17405118, 6329740, 16631880, 15541448, 15863374, 12556961, 17380109, 20592731, 11966387, 17602732, 10793105, 19135222, 23199955, 24192252, 14652239, 1648218, 1334560, 19339719, 11291057, 16030305, 16949995, 15197783, 22422631, 16586444, 3014503, 17942871, 12525422, 23297039, 21471563, 23199966, 20473886, 28369882, 22711081, 20089449, 28112728, 31812369, 12842378, 16597322, 17186016, 11277828, 7658497, 8106758, 17628649, 17904957, 17942872, 18596939, 25167164, 18847553, 15241823, 19330833, 22431528, 15753008, 12838308, 12807939, 10406360, 23199969, 24390348, 23635684, 26944243, 15343380, 2167986, 23519301, 22075171, 30638582, 1330933, 11880393, 11948269, 10515798, 18847555, 23618600, 18852164, 8684105, 10632285, 11091143, 21282563, 18973271, 19236279, 16291985, 16507827, 9358128, 17544766, 10558980, 11754676, 2547512, 27340003, 16099939, 16406226]	2.0	0.0	0.2868932832162118	36691282
