Date	A Term	A Count	B Term	B Count	AB Count	AB PMIDS	AB Pred Score	AB Pvalue	AB Sort Ratio	Total_count
2005	peptic ulcer	17068	psychological&stress	8969	24	[6378441, 3770362, 8984017, 12492176, 8648050, 1506508, 9492856, 1888833, 10633828, 7388642, 12271107, 12465722, 12948263, 3091469, 12089851, 1557923, 1459517, 1421562, 15038093, 10347604, 13538220, 9479996, 13009503, 8260734]	0.02332625931817195	2.3703693288351427e-05	0.0026758835990634408	17025946
2006	peptic ulcer	17375	bacteria&infection	21497	120	[2019355, 2181029, 7886456, 3297911, 10579123, 9234778, 12126754, 9146793, 10770809, 10682319, 10571799, 10415051, 15882248, 8757808, 8500909, 1563786, 11991099, 15548540, 10998171, 2388131, 16103430, 7868233, 16170763, 1455197, 6740211, 15567983, 17033105, 16512966, 7883217, 1782415, 9038568, 10780581, 9632154, 9175205, 14621450, 11254625, 9952231, 2072787, 9840297, 14696399, 12376027, 8995943, 12090380, 1519673, 9647021, 9398886, 9701012, 16902931, 17033104, 9479642, 15075463, 16319788, 9431900, 16842342, 8404959, 14529149, 1759135, 17031225, 9529633, 9606905, 12825865, 10680084, 15864099, 8722397, 16200253, 4073078, 17006402, 15598083, 18770594, 10994036, 11022797, 10520728, 15160301, 16995446, 11552923, 24394463, 15735566, 11374051, 3813480, 12592807, 10778805, 7754615, 15989117, 11673732, 1949918, 11045091, 15532848, 9629313, 17001883, 1983419, 12207204, 8235170, 15603370, 14532918, 9878336, 11772247, 10099067, 16623058, 10367480, 9386268]	0.17125438573948482	5.788705412540442e-50	0.005582174256873052	17712319
2006	peptic ulcer	17375	psychological&stress	9808	25	[6378441, 3770362, 8984017, 12492176, 16581366, 8648050, 1506508, 9492856, 1888833, 10633828, 7388642, 12271107, 12465722, 12948263, 3091469, 12089851, 1557923, 1459517, 1421562, 15038093, 10347604, 13538220, 9479996, 13009503, 8260734]	0.02282234398392738	2.5083724084933763e-05	0.0025489396411092985	17712319
2007	peptic ulcer	17695	bacteria&infection	23010	125	[2019355, 2181029, 7886456, 3297911, 10579123, 9234778, 12126754, 9146793, 10770809, 10682319, 10571799, 10415051, 15882248, 8757808, 8500909, 1563786, 11991099, 15548540, 17101654, 10998171, 2388131, 16103430, 7868233, 16170763, 1455197, 6740211, 15567983, 17033105, 16512966, 7883217, 1782415, 9038568, 10780581, 9632154, 9175205, 14621450, 11254625, 9952231, 2072787, 9840297, 14696399, 12376027, 8995943, 12090380, 1519673, 9647021, 9398886, 9701012, 16902931, 17033104, 9479642, 15075463, 16319788, 9431900, 17922404, 16842342, 8404959, 14529149, 1759135, 17031225, 9529633, 17266468, 9606905, 12825865, 17206081, 10680084, 15864099, 8722397, 16200253, 4073078, 17006402, 18001397, 15598083, 18770594, 10994036, 11022797, 10520728, 15160301, 16995446, 11552923, 24394463, 15735566, 11374051, 3813480, 12592807, 10778805, 7754615, 15989117, 11673732, 1949918, 11045091, 15532848, 9629313, 17001883, 1983419, 12207204, 8235170, 15603370, 14532918, 9878336]	0.17616559571260387	1.0298342896957796e-51	0.005432420686657975	18431136
2007	peptic ulcer	17695	psychological&stress	10664	26	[6378441, 3770362, 8984017, 12492176, 16581366, 8648050, 1506508, 9492856, 1888833, 10633828, 7388642, 12271107, 12465722, 12948263, 17245096, 3091469, 12089851, 1557923, 1459517, 1421562, 15038093, 10347604, 13538220, 9479996, 13009503, 8260734]	0.02242326794821971	2.556586585481495e-05	0.0024381095273818456	18431136
2008	peptic ulcer	17986	bacteria&infection	24700	128	[2019355, 2181029, 7886456, 3297911, 10579123, 9234778, 12126754, 9146793, 10770809, 10682319, 10571799, 10415051, 15882248, 8757808, 8500909, 1563786, 11991099, 15548540, 17101654, 10998171, 2388131, 16103430, 7868233, 16170763, 1455197, 6740211, 15567983, 17033105, 16512966, 7883217, 1782415, 9038568, 10780581, 9632154, 9175205, 14621450, 11254625, 9952231, 2072787, 9840297, 14696399, 12376027, 8995943, 12090380, 1519673, 9647021, 9398886, 9701012, 16902931, 17033104, 9479642, 15075463, 16319788, 9431900, 17922404, 16842342, 8404959, 14529149, 1759135, 17031225, 9529633, 17266468, 9606905, 12825865, 17206081, 10680084, 15864099, 8722397, 16200253, 4073078, 17006402, 18001397, 15598083, 21180520, 18770594, 10994036, 11022797, 10520728, 15160301, 16995446, 11552923, 24394463, 15735566, 11374051, 3813480, 12592807, 10778805, 7754615, 15989117, 11673732, 1949918, 11045091, 15532848, 18306426, 9629313, 18958142, 17001883, 1983419, 12207204, 8235170]	0.17572307623059505	7.630674140200669e-52	0.005182186234817814	19189069
2008	peptic ulcer	17986	psychological&stress	11635	28	[6378441, 3770362, 8984017, 18537637, 12492176, 16581366, 8648050, 1506508, 9492856, 1888833, 10633828, 18537633, 7388642, 12271107, 12465722, 12948263, 17245096, 3091469, 12089851, 1557923, 1459517, 1421562, 15038093, 10347604, 13538220, 9479996, 13009503, 8260734]	0.02350131187830928	1.0594591544153788e-05	0.002406532015470563	19189069
2009	peptic ulcer	18321	bacteria&infection	26417	136	[2019355, 2181029, 7886456, 3297911, 10579123, 9234778, 19816567, 12126754, 9146793, 10770809, 10682319, 10571799, 10415051, 15882248, 8757808, 8500909, 1563786, 11991099, 15548540, 17101654, 10998171, 2388131, 16103430, 7868233, 16170763, 19041711, 1455197, 6740211, 15567983, 17033105, 16512966, 7883217, 1782415, 9038568, 10780581, 9632154, 9175205, 14621450, 11254625, 9952231, 2072787, 9840297, 14696399, 12376027, 8995943, 12090380, 1519673, 9647021, 9398886, 9701012, 16902931, 17033104, 9479642, 15075463, 16319788, 9431900, 17922404, 16842342, 8404959, 14529149, 1759135, 17031225, 9529633, 17266468, 19197143, 9606905, 12825865, 17206081, 10680084, 15864099, 8722397, 16200253, 4073078, 17006402, 18001397, 15598083, 21180520, 18770594, 10994036, 11022797, 10520728, 15160301, 16995446, 11552923, 24394463, 15735566, 11374051, 3813480, 12592807, 10778805, 7754615, 15989117, 19423238, 11673732, 19117203, 1949918, 11045091, 15532848, 18306426, 9629313]	0.18756489444377666	1.0484892414891722e-55	0.005148200022712647	19974534
2009	peptic ulcer	18321	psychological&stress	12710	30	[6378441, 3770362, 8984017, 18537637, 12492176, 16581366, 8648050, 1506508, 9492856, 1888833, 10633828, 20102319, 18537633, 7388642, 12271107, 12465722, 12948263, 17245096, 3091469, 12089851, 1557923, 1459517, 1421562, 15038093, 10347604, 20141013, 13538220, 9479996, 13009503, 8260734]	0.02434349668002545	5.044209237024164e-06	0.0023603461841070024	19974534
2010	peptic ulcer	18697	bacteria&infection	28306	141	[2019355, 2181029, 7886456, 3297911, 10579123, 9234778, 19816567, 12126754, 9146793, 10770809, 10682319, 10571799, 10415051, 15882248, 20659286, 8757808, 8500909, 1563786, 11991099, 15548540, 17101654, 10998171, 2388131, 16103430, 7868233, 16170763, 19041711, 1455197, 6740211, 15567983, 17033105, 16512966, 7883217, 1782415, 9038568, 10780581, 9632154, 9175205, 14621450, 11254625, 9952231, 2072787, 9840297, 14696399, 12376027, 8995943, 12090380, 1519673, 9647021, 9398886, 9701012, 19904218, 16902931, 17033104, 9479642, 15075463, 16319788, 9431900, 17922404, 16842342, 8404959, 14529149, 1759135, 17031225, 9529633, 17266468, 19197143, 9606905, 12825865, 17206081, 21108593, 10680084, 15864099, 8722397, 16200253, 4073078, 17006402, 18001397, 15598083, 21180520, 18770594, 20038850, 10994036, 11022797, 10520728, 15160301, 16995446, 11552923, 24394463, 15735566, 11374051, 3813480, 12592807, 10778805, 7754615, 15989117, 19423238, 11673732, 19117203, 1949918]	0.19116281988030615	4.7454356000732655e-57	0.004981276054546739	20804906
